count	DATE2	PRCP	SNWD	SNOW	TMAX	TMIN	AWND2	weekday	isWeekend
1276	01/03/2012	0.0	0.0	0.0	33	15	10.5	2	0
1467	01/26/2010	0.0	0.0	0.0	49	35	8.7	2	0
1445	03/02/2011	0.0	0.0	0.0	53	25	11.0	3	0
1338	03/07/2007	0.04	0.0	0.5	23	12	4.0	3	0
1476	03/28/2008	0.01	0.0	0.0	48	38	7.8	5	0
1301	04/05/2008	0.08	0.0	0.0	59	50	6.5	6	1
1291	05/08/2015	0.0	0.0	0.0	82	56	2.9	5	0
1303	05/19/2012	0.0	0.0	0.0	80	53	3.1	6	1
1406	06/14/2010	0.01	0.0	0.0	79	64	2.5	1	0
1519	07/28/2008	0.0	0.0	0.0	86	66	2.5	1	0
1396	08/16/2014	0.0	0.0	0.0	78	63	4.0	6	1
1352	10/10/2009	0.0	0.0	0.0	66	50	4.9	6	1
1592	10/16/2008	0.0	0.0	0.0	75	55	5.4	4	0
1166	11/14/2015	0.0	0.0	0.0	49	42	7.8	6	1
1244	11/17/2013	0.03	0.0	0.0	60	51	3.6	7	1
1212	12/01/2012	0.0	0.0	0.0	41	36	8.9	6	1
1038	12/13/2009	0.95	0.0	0.0	52	34	6.0	7	1
1567	01/20/2010	0.0	0.0	0.0	41	34	6.3	3	0
851	02/09/2013	0.38	11.0	5.1	32	21	8.5	6	1
1549	02/16/2006	0.0	8.0	0.0	59	40	3.8	4	0
1411	02/16/2012	0.19	0.0	0.0	44	36	4.5	4	0
1330	02/20/2014	0.03	15.0	0.0	51	37	4.9	4	0
1356	03/09/2009	0.1	0.0	0.0	49	38	7.8	1	0
1053	03/18/2007	0.0	3.0	0.0	39	27	9.6	7	1
1403	03/30/2011	0.01	0.0	0.0	53	36	4.5	3	0
1340	04/28/2007	0.0	0.0	0.0	71	54	4.0	6	1
1134	05/17/2009	0.04	0.0	0.0	66	52	6.5	7	1
1387	05/22/2015	0.0	0.0	0.0	74	55	6.0	5	0
1367	05/30/2013	0.0	0.0	0.0	90	72	5.1	4	0
1173	05/31/2009	0.0	0.0	0.0	81	57	5.65	7	1
1428	06/10/2008	0.04	0.0	0.0	96	69	4.7	2	0
1347	06/21/2014	0.0	0.0	0.0	78	62	4.9	6	1
1274	08/29/2009	0.55	0.0	0.0	72	67	5.4	6	1
1512	10/11/2011	0.0	0.0	0.0	73	62	6.3	2	0
1516	11/09/2011	0.0	0.0	0.0	65	51	3.6	3	0
1422	11/11/2009	0.0	0.0	0.0	57	48	11.0	3	0
1137	11/20/2011	0.0	0.0	0.0	65	49	8.5	7	1
959	12/24/2010	0.0	0.0	0.0	40	29	7.4	5	0
1380	01/05/2012	0.0	0.0	0.0	40	27	6.3	4	0
1233	02/25/2011	1.32	0.0	0.0	57	34	5.65	5	0
1437	03/03/2010	0.07	4.0	0.0	41	34	10.5	3	0
1474	03/16/2006	0.0	0.0	0.0	48	35	9.2	4	0
1207	04/15/2014	0.71	0.0	0.0	63	33	8.7	2	0
1103	07/04/2011	0.0	0.0	0.0	86	70	2.5	1	0
1489	07/31/2013	0.0	0.0	0.0	83	67	2.9	3	0
1600	08/10/2006	2.51	0.0	0.0	84	67	4.9	4	0
1150	08/22/2010	1.69	0.0	0.0	80	69	6.5	7	1
1536	09/23/2008	0.0	0.0	0.0	70	54	5.6	2	0
1490	09/26/2011	0.0	0.0	0.0	80	68	1.1	1	0
1465	10/05/2010	0.0	0.0	0.0	61	53	7.8	2	0
1421	10/29/2008	0.0	0.0	0.0	46	38	9.4	3	0
1394	11/11/2010	0.0	0.0	0.0	56	42	6.7	4	0
1174	11/13/2011	0.0	0.0	0.0	61	47	5.6	7	1
792	11/26/2015	0.0	0.0	0.0	60	41	2.9	4	0
1310	12/09/2009	1.48	0.0	0.0	53	33	8.3	3	0
1306	12/10/2011	0.0	0.0	0.0	46	32	6.3	6	1
1278	12/13/2008	0.0	0.0	0.0	32	27	7.4	6	1
1240	12/22/2007	0.0	0.0	0.0	41	35	8.5	6	1
1333	01/15/2007	0.06	0.0	0.0	57	40	3.8	1	0
1558	01/15/2008	0.0	0.0	0.0	38	32	8.3	2	0
1452	04/24/2008	0.0	0.0	0.0	79	63	5.6	4	0
1368	04/25/2014	0.02	0.0	0.0	63	44	4.9	5	0
1263	06/05/2009	0.94	0.0	0.0	60	55	7.2	5	0
1154	06/08/2013	0.48	0.0	0.0	77	57	3.8	6	1
1181	06/14/2009	0.02	0.0	0.0	73	58	4.7	7	1
1669	07/23/2015	0.0	0.0	0.0	86	68	3.8	4	0
1449	08/23/2013	0.0	0.0	0.0	82	71	5.6	5	0
1283	09/12/2011	0.0	0.0	0.0	80	66	2.0	1	0
1335	01/01/2011	0.0	12.0	0.0	53	40	3.1	6	1
1403	01/06/2012	0.0	0.0	0.0	53	35	6.9	5	0
1636	01/08/2008	0.0	0.0	0.0	64	53	6.7	2	0
1024	02/20/2011	0.0	0.0	0.0	40	21	8.7	7	1
1332	03/29/2008	0.0	0.0	0.0	47	33	9.2	6	1
1248	04/28/2014	0.0	0.0	0.0	67	45	4.3	1	0
1148	05/12/2013	0.0	0.0	0.0	70	51	7.8	7	1
1319	05/17/2014	0.0	0.0	0.0	70	53	4.9	6	1
1479	05/22/2008	0.08	0.0	0.0	60	47	6.5	4	0
1481	05/26/2010	0.0	0.0	0.0	92	65	4.5	3	0
1291	06/16/2012	0.0	0.0	0.0	80	60	4.5	6	1
1220	07/18/2010	0.0	0.0	0.0	94	78	5.6	7	1
1570	07/20/2010	0.0	0.0	0.0	89	74	3.6	2	0
1510	07/28/2011	0.0	0.0	0.0	87	71	3.1	4	0
1509	08/13/2007	0.04	0.0	0.0	84	70	5.1	1	0
1411	09/19/2015	0.0	0.0	0.0	83	68	2.7	6	1
1096	10/02/2011	0.06	0.0	0.0	64	50	4.9	7	1
1216	10/19/2014	0.0	0.0	0.0	56	44	7.6	7	1
1520	10/31/2006	0.0	0.0	0.0	68	52	5.8	2	0
1201	11/10/2013	0.0	0.0	0.0	61	44	7.6	7	1
1315	11/28/2008	0.0	0.0	0.0	49	39	7.4	5	0
1277	12/03/2015	0.0	0.0	0.0	55	44	8.5	4	0
1533	01/11/2006	0.23	0.0	0.0	52	42	4.3	3	0
1081	01/16/2011	0.0	5.0	0.0	37	26	8.1	7	1
1311	02/12/2014	0.0	9.8	0.0	25	13	5.8	3	0
1154	03/02/2008	0.0	0.0	0.0	43	28	9.2	7	1
1316	03/19/2014	0.92	0.0	0.0	46	32	7.2	3	0
1197	03/27/2010	0.0	0.0	0.0	44	29	7.6	6	1
1194	04/11/2015	0.0	0.0	0.0	57	44	8.7	6	1
1536	05/10/2012	0.19	0.0	0.0	64	52	5.8	4	0
1420	05/14/2015	0.0	0.0	0.0	73	50	3.8	4	0
1255	06/03/2012	0.01	0.0	0.0	76	58	5.4	7	1
1356	06/07/2006	1.36	0.0	0.0	65	57	7.6	3	0
1496	07/14/2009	0.0	0.0	0.0	79	61	4.9	2	0
1227	08/06/2006	0.0	0.0	0.0	84	72	7.8	7	1
1556	09/03/2014	0.0	0.0	0.0	86	72	3.4	3	0
1243	10/27/2007	1.2	0.0	0.0	67	56	5.6	6	1
1406	12/29/2006	0.0	0.0	0.0	48	37	4.7	5	0
1610	01/05/2006	0.05	0.0	0.0	50	37	5.1	4	0
1244	01/14/2006	1.17	0.0	0.0	57	31	9.4	6	1
1250	02/04/2014	0.0	7.9	0.0	35	22	2.2	2	0
1298	02/23/2012	0.0	0.0	0.0	58	46	8.1	4	0
1188	03/10/2012	0.0	0.0	0.0	43	29	6.7	6	1
1481	03/14/2008	0.02	0.0	0.0	56	40	6.3	5	0
1155	04/14/2012	0.0	0.0	0.0	72	50	3.4	6	1
1262	04/15/2009	0.2	0.0	0.0	57	42	9.4	3	0
1420	05/11/2015	0.0	0.0	0.0	84	70	3.8	1	0
1460	05/24/2010	0.03	0.0	0.0	73	60	5.1	1	0
1541	06/20/2008	0.2	0.0	0.0	79	61	3.6	5	0
1411	09/29/2009	0.0	0.0	0.0	66	54	7.2	2	0
1352	10/16/2013	0.0	0.0	0.0	67	56	3.1	3	0
1336	11/17/2007	0.0	0.0	0.0	46	35	4.9	6	1
1010	11/24/2013	0.0	0.0	0.0	30	23	12.1	7	1
1228	12/03/2006	0.0	0.0	0.0	46	35	4.9	7	1
1411	12/19/2007	0.08	0.0	0.0	43	34	2.5	3	0
326	12/27/2010	0.52	20.0	7.8	28	20	17.0	1	0
1406	01/08/2007	1.25	0.0	0.0	56	38	8.1	1	0
1249	01/27/2007	0.01	0.0	0.0	41	20	3.8	6	1
1039	02/07/2015	0.02	7.9	0.0	40	25	3.8	6	1
1123	03/13/2011	0.0	0.0	0.0	53	41	9.4	7	1
1223	04/08/2013	0.0	0.0	0.0	73	51	4.3	1	0
1216	04/23/2011	0.75	0.0	0.0	61	43	5.6	6	1
1488	05/19/2011	0.0	0.0	0.0	75	60	4.3	4	0
1337	06/25/2012	0.15	0.0	0.0	74	62	3.6	1	0
1622	08/07/2007	0.0	0.0	0.0	89	75	1.6	2	0
1601	08/14/2007	0.0	0.0	0.0	81	65	2.9	2	0
1282	09/15/2013	0.0	0.0	0.0	73	51	3.8	7	1
1452	10/09/2006	0.0	0.0	0.0	78	55	1.8	1	0
1245	10/10/2011	0.0	0.0	0.0	81	61	1.6	1	0
1352	10/23/2015	0.0	0.0	0.0	65	45	6.7	5	0
1273	12/05/2015	0.0	0.0	0.0	51	40	2.2	6	1
1151	12/19/2011	0.0	0.0	0.0	47	28	7.6	1	0
818	12/24/2014	0.8	0.0	0.0	58	44	5.8	3	0
1284	01/21/2015	0.0	0.0	0.0	36	25	4.3	3	0
1378	01/22/2007	0.0	0.0	0.0	33	27	1.8	1	0
1378	01/23/2012	0.37	2.0	0.0	53	34	7.4	1	0
1148	02/27/2011	0.0	0.0	0.0	50	38	6.5	7	1
1514	03/22/2007	0.02	0.0	0.0	67	40	6.5	4	0
1264	03/31/2007	0.0	0.0	0.0	60	43	4.9	6	1
1367	04/03/2014	0.07	0.0	0.0	67	46	3.8	4	0
1119	04/18/2010	0.0	0.0	0.0	57	42	7.2	7	1
1255	06/09/2007	0.01	0.0	0.0	82	65	5.8	6	1
1489	07/11/2012	0.0	0.0	0.0	85	71	2.7	3	0
1521	07/15/2010	0.0	0.0	0.0	87	72	5.4	4	0
1426	07/18/2013	0.0	0.0	0.0	98	81	3.8	4	0
1504	07/19/2012	0.02	0.0	0.0	76	68	4.7	4	0
1471	07/24/2014	0.0	0.0	0.0	80	70	4.9	4	0
1293	08/04/2007	0.01	0.0	0.0	89	69	2.9	6	1
1434	09/11/2013	0.0	0.0	0.0	96	77	4.5	3	0
1341	09/16/2013	0.03	0.0	0.0	73	56	4.7	1	0
1162	09/20/2009	0.0	0.0	0.0	73	54	3.6	7	1
1389	09/29/2012	0.0	0.0	0.0	65	57	2.7	6	1
1293	09/29/2013	0.0	0.0	0.0	72	57	3.1	7	1
1273	11/08/2010	0.04	0.0	0.0	45	40	10.3	1	0
1372	11/30/2010	0.09	0.0	0.0	57	44	7.2	2	0
1460	12/16/2008	0.28	0.0	1.0	58	30	7.6	2	0
1149	12/22/2012	0.0	0.0	0.0	38	36	12.3	6	1
1515	01/06/2006	0.0	0.0	0.0	43	30	6.3	5	0
1017	01/09/2011	0.0	2.0	0.0	32	26	11.2	7	1
1173	03/07/2010	0.0	0.0	0.0	57	37	7.2	7	1
1198	03/16/2013	0.12	0.0	0.3	41	32	3.8	6	1
1131	04/05/2009	0.0	0.0	0.0	65	45	7.6	7	1
1552	05/07/2008	0.0	0.0	0.0	76	56	5.1	3	0
1497	05/20/2015	0.0	0.0	0.0	67	54	6.9	3	0
1591	05/25/2006	0.0	0.0	0.0	76	57	4.0	4	0
1180	05/31/2015	1.46	0.0	0.0	87	57	5.6	7	1
1422	06/24/2015	0.0	0.0	0.0	84	68	4.7	3	0
1472	08/02/2012	0.0	0.0	0.0	87	70	2.7	4	0
1310	08/20/2011	0.0	0.0	0.0	85	64	2.2	6	1
1406	08/22/2011	0.0	0.0	0.0	77	65	6.9	1	0
1490	08/27/2010	0.0	0.0	0.0	79	61	4.0	5	0
1578	09/08/2010	0.0	0.0	0.0	90	66	8.3	3	0
1522	10/05/2006	0.05	0.0	0.0	66	52	6.0	4	0
1241	10/08/2006	0.0	0.0	0.0	71	51	0.9	7	1
1401	10/21/2013	0.0	0.0	0.0	66	50	3.8	1	0
1452	10/26/2009	0.0	0.0	0.0	60	46	4.5	1	0
1500	10/27/2008	0.08	0.0	0.0	64	46	4.3	1	0
1300	11/24/2015	0.0	0.0	0.0	46	32	3.8	2	0
1235	12/23/2013	0.51	0.0	0.0	64	42	4.7	1	0
1195	01/18/2011	1.27	5.0	1.0	41	24	9.8	2	0
960	02/01/2015	0.03	5.9	0.3	36	20	3.8	7	1
1405	02/09/2012	0.0	0.0	0.0	46	31	6.7	4	0
1230	02/10/2007	0.0	0.0	0.0	33	23	6.5	6	1
1078	02/25/2010	2.0	0.0	9.4	38	27	3.4	4	0
1206	02/25/2013	0.0	0.0	0.0	45	32	4.7	1	0
1221	04/04/2009	0.0	0.0	0.0	54	47	14.8	6	1
1389	04/11/2011	0.0	0.0	0.0	81	50	6.9	1	0
1562	06/05/2008	0.01	0.0	0.0	74	61	5.8	4	0
1575	06/13/2006	0.0	0.0	0.0	81	62	4.3	2	0
1627	06/20/2007	0.14	0.0	0.0	78	67	4.7	3	0
1321	06/28/2008	0.47	0.0	0.0	89	72	2.7	6	1
1357	07/10/2010	0.0	0.0	0.0	83	73	3.8	6	1
1476	07/21/2008	0.01	0.0	0.0	92	73	5.6	1	0
1590	08/27/2007	0.0	0.0	0.0	83	67	4.3	1	0
1539	08/29/2007	0.0	0.0	0.0	85	67	2.0	3	0
1417	08/30/2013	0.0	0.0	0.0	85	70	4.3	5	0
1555	10/30/2007	0.0	0.0	0.0	62	46	2.9	2	0
1153	11/22/2015	0.03	0.0	0.0	55	42	6.3	7	1
1244	12/03/2012	0.0	0.0	0.0	60	49	3.8	1	0
1310	12/18/2015	0.0	0.0	0.0	57	38	6.7	5	0
1518	01/09/2007	0.0	0.0	0.0	44	34	6.9	2	0
1189	01/18/2010	0.05	0.0	0.0	50	37	5.65	1	0
1508	03/23/2007	0.09	0.0	0.0	61	51	3.6	5	0
1256	03/23/2011	0.87	0.0	0.0	40	32	6.7	3	0
1364	04/02/2014	0.0	0.0	0.0	54	42	2.0	3	0
1627	04/12/2006	0.0	0.0	0.0	64	50	8.9	3	0
1315	04/13/2008	0.0	0.0	0.0	56	43	8.5	7	1
1111	09/03/2007	0.0	0.0	0.0	82	64	5.4	1	0
1529	09/09/2010	0.0	0.0	0.0	70	61	6.9	4	0
1181	10/11/2009	0.0	0.0	0.0	64	46	5.6	7	1
1423	11/21/2007	0.0	0.0	0.0	58	43	1.8	3	0
1283	12/01/2014	0.09	0.0	0.0	65	42	6.7	1	0
956	01/02/2011	0.01	9.0	0.0	52	35	5.1	7	1
1396	06/01/2009	0.0	0.0	0.0	71	50	5.1	1	0
1199	06/22/2014	0.0	0.0	0.0	79	64	2.0	7	1
1452	06/24/2010	0.0	0.0	0.0	92	76	6.5	4	0
1530	07/09/2008	0.05	0.0	0.0	85	74	6.3	3	0
1571	07/11/2007	1.01	0.0	0.0	85	70	3.4	3	0
1390	07/17/2015	0.0	0.0	0.0	81	67	3.8	5	0
1418	07/19/2010	0.15	0.0	0.0	92	72	3.6	1	0
1509	08/04/2006	0.0	0.0	0.0	89	76	3.6	5	0
1342	09/06/2013	0.0	0.0	0.0	72	57	3.6	5	0
1345	09/12/2015	0.29	0.0	0.0	79	69	4.3	6	1
1395	09/18/2010	0.0	0.0	0.0	70	58	3.4	6	1
1431	09/30/2014	0.0	0.0	0.0	71	62	4.7	2	0
1508	11/21/2008	0.0	0.0	0.0	38	25	6.9	5	0
1315	01/01/2006	0.0	0.0	0.0	42	32	2.5	7	1
1416	01/09/2013	0.0	0.0	0.0	49	39	4.0	3	0
1243	01/13/2008	0.3	0.0	0.0	45	36	8.1	7	1
1490	02/07/2006	0.0	0.0	0.0	43	31	8.5	2	0
1289	02/22/2011	0.0	3.0	0.0	36	16	7.2	2	0
1298	04/12/2012	0.0	0.0	0.0	61	43	4.9	4	0
1558	05/05/2006	0.0	0.0	0.0	80	64	4.9	5	0
1661	05/23/2006	0.0	0.0	0.0	68	45	7.6	2	0
1200	06/06/2009	0.0	0.0	0.0	76	57	3.6	6	1
1434	06/30/2009	0.66	0.0	0.0	84	65	3.6	2	0
1338	07/14/2014	0.46	0.0	0.0	84	72	4.5	1	0
1387	07/23/2009	0.39	0.0	0.0	77	64	7.6	4	0
1495	08/08/2007	2.5	0.0	0.0	90	73	5.4	3	0
1486	08/16/2013	0.0	0.0	0.0	82	64	2.0	5	0
1462	08/28/2014	0.0	0.0	0.0	82	66	5.4	4	0
1320	11/16/2012	0.0	0.0	0.0	46	38	4.7	5	0
1315	11/20/2014	0.0	0.0	0.0	45	31	7.2	4	0
1164	12/27/2012	0.62	0.0	0.0	39	30	12.5	4	0
1328	01/12/2012	1.38	0.0	0.0	45	41	9.2	4	0
1278	01/23/2015	0.0	0.0	0.0	39	28	5.6	5	0
1345	02/04/2012	0.0	0.0	0.0	46	35	5.1	6	1
1296	04/16/2009	0.0	0.0	0.0	64	44	6.7	4	0
1540	04/17/2007	0.04	0.0	0.0	51	42	9.4	2	0
1246	05/07/2006	0.0	0.0	0.0	67	46	4.0	7	1
1310	06/29/2013	0.0	0.0	0.0	83	71	3.8	6	1
1412	07/03/2015	0.0	0.0	0.0	82	66	2.9	5	0
1249	07/05/2009	0.0	0.0	0.0	79	61	4.5	7	1
1551	07/22/2010	0.0	0.0	0.0	90	74	6.7	4	0
1504	08/03/2012	0.0	0.0	0.0	89	75	3.6	5	0
1546	09/13/2007	0.0	0.0	0.0	74	58	1.8	4	0
1452	09/26/2013	0.0	0.0	0.0	71	58	3.6	4	0
1253	10/01/2006	0.35	0.0	0.0	68	56	4.0	7	1
1342	10/18/2008	0.0	0.0	0.0	58	43	8.9	6	1
1489	10/24/2006	0.0	0.0	0.0	52	41	7.4	2	0
1251	10/27/2011	0.63	0.0	0.0	61	38	6.5	4	0
1254	10/27/2012	0.0	0.0	0.0	65	59	6.5	6	1
1395	10/29/2014	0.0	0.0	0.0	72	51	4.9	3	0
1479	11/10/2011	0.02	0.0	0.0	67	47	3.4	4	0
1237	11/21/2014	0.0	0.0	0.0	37	28	7.6	5	0
1222	11/27/2009	0.0	0.0	0.0	50	43	9.6	5	0
1255	12/22/2013	0.0	0.0	0.0	71	61	5.6	7	1
1062	01/08/2011	0.0	3.0	0.0	31	23	4.0	6	1
1121	01/26/2011	1.29	4.0	12.3	35	30	9.4	3	0
1347	02/12/2007	0.0	0.0	0.0	40	28	5.8	1	0
1515	02/17/2011	0.0	2.0	0.0	63	46	4.3	4	0
1307	02/21/2014	0.09	13.0	0.0	49	36	7.4	5	0
1587	03/27/2008	0.0	0.0	0.0	49	44	2.5	4	0
1316	05/08/2013	3.02	0.0	0.0	63	55	5.6	3	0
1569	05/23/2012	0.03	0.0	0.0	75	64	2.9	3	0
1177	06/29/2014	0.0	0.0	0.0	83	68	2.7	7	1
1157	07/11/2010	0.0	0.0	0.0	94	71	3.6	7	1
1487	07/16/2014	0.0	0.0	0.0	81	68	3.8	3	0
1523	08/30/2007	0.0	0.0	0.0	86	70	2.2	4	0
1231	09/02/2013	0.05	0.0	0.0	82	74	0.9	1	0
1321	09/24/2012	0.0	0.0	0.0	67	53	4.0	1	0
1147	09/27/2009	1.03	0.0	0.0	68	59	4.7	7	1
1613	10/04/2007	0.0	0.0	0.0	84	69	1.8	4	0
1203	10/13/2014	0.05	0.0	0.0	65	52	2.7	1	0
1423	10/23/2012	0.03	0.0	0.0	65	54	1.3	2	0
1002	11/08/2012	0.06	4.0	0.4	48	32	7.2	4	0
1199	11/19/2014	0.0	0.0	0.0	36	22	7.2	3	0
1391	11/29/2012	0.0	0.0	0.0	43	34	6.7	4	0
1410	12/02/2011	0.0	0.0	0.0	52	39	5.4	5	0
1292	12/07/2011	1.68	0.0	0.0	62	42	4.5	3	0
1265	12/13/2007	1.02	0.0	0.2	36	29	6.3	4	0
684	12/25/2009	0.24	2.0	0.0	38	33	9.4	5	0
1062	01/06/2007	0.01	0.0	0.0	72	54	7.6	6	1
1329	01/18/2014	0.07	0.0	0.0	41	29	7.2	6	1
1421	01/26/2012	0.18	0.0	0.0	40	33	3.8	4	0
1133	02/10/2008	0.0	0.0	0.0	44	15	11.9	7	1
1076	03/02/2014	0.0	5.1	0.0	40	32	3.8	7	1
1318	03/14/2014	0.0	0.0	0.0	46	22	5.6	5	0
1474	04/03/2012	0.0	0.0	0.0	64	40	5.8	2	0
1012	04/04/2010	0.0	0.0	0.0	76	47	2.7	7	1
1497	05/16/2006	0.67	0.0	0.0	63	52	5.1	2	0
1197	06/01/2013	0.0	0.0	0.0	90	73	3.8	6	1
1281	06/12/2010	0.0	0.0	0.0	79	61	4.7	6	1
1237	06/14/2015	0.36	0.0	0.0	88	66	2.7	7	1
1394	06/21/2012	0.0	0.0	0.0	94	79	4.7	4	0
1504	06/25/2009	0.0	0.0	0.0	80	64	2.9	4	0
1542	07/15/2015	0.12	0.0	0.0	81	72	4.5	3	0
1260	07/29/2007	0.38	0.0	0.0	80	72	2.0	7	1
1493	09/01/2010	0.0	0.0	0.0	96	76	3.1	3	0
1215	10/04/2015	0.0	0.0	0.0	63	53	10.7	7	1
1561	10/26/2006	0.0	0.0	0.0	50	40	5.8	4	0
1509	10/30/2013	0.0	0.0	0.0	60	47	2.0	3	0
1397	11/28/2012	0.0	0.0	0.0	41	34	5.6	3	0
1422	11/29/2007	0.01	0.0	0.0	51	41	6.3	4	0
655	12/25/2010	0.0	0.0	0.0	32	25	3.8	6	1
1259	12/28/2012	0.0	0.0	0.0	37	30	7.4	5	0
1401	01/08/2010	0.05	0.0	0.6	33	23	7.6	5	0
1394	02/03/2012	0.0	0.0	0.0	44	30	6.7	5	0
1458	03/15/2014	0.0	0.0	0.0	58	42	8.9	6	1
1452	04/23/2008	0.0	0.0	0.0	78	53	4.5	3	0
1368	05/01/2015	0.0	0.0	0.0	63	49	5.1	5	0
1256	06/10/2006	0.0	0.0	0.0	67	56	10.1	6	1
1561	06/15/2006	0.0	0.0	0.0	80	65	5.8	4	0
1670	06/24/2008	0.1	0.0	0.0	80	64	5.8	2	0
1186	07/04/2009	0.0	0.0	0.0	79	66	7.2	6	1
1501	07/13/2011	0.11	0.0	0.0	86	69	5.6	3	0
1518	10/05/2012	0.0	0.0	0.0	78	61	3.4	5	0
1514	10/25/2006	0.0	0.0	0.0	55	42	8.1	3	0
1249	11/12/2013	0.03	0.0	0.0	52	31	6.3	2	0
1109	11/15/2015	0.0	0.0	0.0	58	39	4.7	7	1
1020	01/22/2014	0.02	11.0	0.5	17	5	8.7	3	0
1328	02/08/2011	0.11	11.0	0.0	41	18	12.3	2	0
1285	04/03/2015	0.04	0.0	0.0	64	59	6.7	5	0
1572	05/08/2009	0.0	0.0	0.0	74	56	2.9	5	0
1115	05/13/2012	0.0	0.0	0.0	81	63	4.5	7	1
1488	05/26/2015	0.0	0.0	0.0	88	67	5.1	2	0
1480	06/23/2011	0.26	0.0	0.0	71	66	6.5	4	0
1539	07/07/2006	0.0	0.0	0.0	80	63	3.8	5	0
1410	07/30/2015	1.95	0.0	0.0	87	76	4.3	4	0
1315	08/18/2007	0.0	0.0	0.0	74	59	5.8	6	1
1326	08/29/2015	0.0	0.0	0.0	87	67	2.0	6	1
1493	09/03/2010	0.0	0.0	0.0	85	75	6.0	5	0
1319	09/08/2011	0.9	0.0	0.0	79	63	6.7	4	0
1445	10/09/2009	0.03	0.0	0.0	69	59	4.0	5	0
1372	11/10/2008	0.0	0.0	0.0	51	42	8.7	1	0
1343	01/01/2013	0.0	0.0	0.0	40	26	6.9	2	0
949	02/03/2015	0.0	7.9	0.0	26	13	7.2	2	0
1487	04/09/2010	0.3	0.0	0.0	68	44	7.6	5	0
1096	05/01/2011	0.0	0.0	0.0	69	50	5.4	7	1
1596	05/02/2006	0.0	0.0	0.0	70	49	5.8	2	0
1504	05/06/2014	0.0	0.0	0.0	71	52	3.8	2	0
1323	06/17/2006	0.0	0.0	0.0	83	69	4.3	6	1
1262	07/15/2012	0.26	0.0	0.0	89	71	3.6	7	1
1370	08/10/2007	1.28	0.0	0.0	72	57	7.2	5	0
1275	10/19/2015	0.0	0.0	0.0	53	35	3.8	1	0
1566	11/17/2009	0.0	0.0	0.0	55	46	7.4	2	0
1403	01/13/2012	0.09	0.0	0.0	50	28	11.4	5	0
1390	01/23/2010	0.0	0.0	0.0	40	28	3.1	6	1
1069	02/01/2009	0.0	1.0	0.0	52	26	7.6	7	1
1233	02/17/2010	0.0	10.0	0.0	35	26	8.1	3	0
1466	03/05/2010	0.0	0.0	0.0	49	34	7.6	5	0
1489	03/09/2006	0.0	0.0	0.0	51	41	7.2	4	0
1179	03/25/2007	0.0	0.0	0.0	54	38	5.8	7	1
1224	04/11/2010	0.0	0.0	0.0	76	52	6.7	7	1
1260	04/12/2007	1.38	0.0	0.0	44	39	8.1	4	0
1336	04/18/2015	0.0	0.0	0.0	80	59	4.3	6	1
1052	04/30/2014	4.97	0.0	0.0	52	41	8.3	3	0
1660	06/03/2008	0.0	0.0	0.0	84	64	4.3	2	0
1453	06/20/2014	0.0	0.0	0.0	79	64	4.5	5	0
1127	07/03/2011	0.84	0.0	0.0	74	69	3.4	7	1
1435	07/17/2012	0.0	0.0	0.0	96	74	4.3	2	0
1460	08/08/2014	0.0	0.0	0.0	83	65	3.1	5	0
1365	08/31/2012	0.0	0.0	0.0	91	69	4.7	5	0
1560	09/07/2006	0.0	0.0	0.0	80	61	0.0	4	0
1486	09/24/2007	0.0	0.0	0.0	79	58	2.9	1	0
1412	10/16/2012	0.0	0.0	0.0	59	48	5.6	2	0
1350	10/19/2011	1.12	0.0	0.0	62	60	11.0	3	0
1436	11/30/2011	0.0	0.0	0.0	52	43	8.9	3	0
1245	12/28/2013	0.0	0.0	0.0	55	36	7.2	6	1
1396	01/13/2010	0.0	0.0	0.0	35	24	8.1	3	0
1144	01/19/2014	0.0	0.0	0.0	38	24	7.4	7	1
1297	02/06/2012	0.0	0.0	0.0	51	33	8.1	1	0
1151	03/07/2015	0.0	18.1	0.0	38	18	5.1	6	1
1502	03/11/2008	0.0	0.0	0.0	49	35	5.4	2	0
1465	03/29/2006	0.0	0.0	0.0	63	40	5.6	3	0
1427	04/15/2011	0.0	0.0	0.0	56	41	9.6	5	0
1557	05/10/2007	0.0	0.0	0.0	77	61	4.5	4	0
1163	06/01/2014	0.0	0.0	0.0	77	55	3.6	7	1
1459	06/08/2009	0.02	0.0	0.0	75	62	5.8	1	0
1765	06/21/2006	0.0	0.0	0.0	83	69	2.5	3	0
1099	06/21/2009	0.45	0.0	0.0	78	63	6.3	7	1
1635	06/26/2007	0.0	0.0	0.0	91	72	4.5	2	0
1429	07/02/2009	0.6	0.0	0.0	76	66	4.3	4	0
1501	07/26/2011	0.14	0.0	0.0	90	69	3.6	2	0
1355	07/28/2014	0.19	0.0	0.0	82	68	7.4	1	0
1152	09/07/2009	0.0	0.0	0.0	74	60	4.0	1	0
1494	11/17/2010	0.21	0.0	0.0	60	51	10.7	3	0
1296	12/26/2006	0.08	0.0	0.0	53	43	7.4	2	0
991	01/07/2015	0.0	1.2	0.0	23	9	12.8	3	0
1333	02/04/2009	0.0	3.0	0.0	30	17	7.6	3	0
1467	02/05/2008	0.05	0.0	0.0	52	38	5.6	2	0
1489	02/20/2007	0.1	0.0	0.0	47	29	6.0	2	0
