NTACODE	NTANAME	POP_TOT	POP_MALE_RT	POP_FEMALE_RT	RACE_HIS_LAT_RT	RACE_WHITE_RT	RACE_BLACK_RT	RACE_ASIAN_RT	POP_UNDER10YR_RT	POP_10TO19YR_RT	POP_20TO59YR_RT	POP_OVER60YR_RT	LABOR_FORCE	HOUSEHOLD_TOT	HOUSEHOLD_INCOME_AVE	EMPLOYED_RT	UNEMPLOYED_RT	HOUSEHOLD_WITHEARNING_RT	HOUSEHOLD_FOODSTAMP_RT	HOUSEHOLD_LT25K_RT	HOUSEHOLD_25KTO50K_RT	HOUSEHOLD_50KTO200K_RT	HOUSEUNITS_TOT	HOUSEUNITS_OCCUPIED	HOUSEUNITS_VACANT_RT	HOUSEUNITS_NOPLUMBING_RT	HOUSEUNITS_NOKITCHEN_RT	HOUSEUNITS_NOPHONE_RT	HOUSEUNITS_OWNER_RT	HOUSEUNITS_RENTER_RT	POP_OVER25YR	EDU_LT12_RT	EDU_PRIORCOLLEGE_RT	EDU_COLLEGE_RT	POP_PERHOUSEHOLD
MN03	Central Harlem North-Polo Grounds	78193	0.463340708247	0.536659291752	0.227462816365	0.0759786681672	0.637883186474	0.0266264243602	0.115355594491	0.133937820521	0.602905630939	0.14780095405	38361	33203	50.1846971659	0.840593310915	0.159406689085	0.711562208234	0.280878233894	0.40080715598	0.248742583501	0.320272264554	37771	33203	0.120939345	0.0134759471552	0.0140319292579	0.0436313573906	0.121826340993	0.878173659006	51827	0.227545487873	0.484805217358	0.287649294769	2.07018612163
MN11	Central Harlem South	46694	0.459202467126	0.540797532873	0.188311132051	0.178267015034	0.565811453292	0.0387415942091	0.129781128196	0.113098042575	0.635670535829	0.1214502934	23331	18506	64.4324813574	0.915520123441	0.084479876559	0.761536798876	0.176105047012	0.337674267805	0.198476169891	0.410731654598	21560	18506	0.141651205937	0.0142857142857	0.0160018552876	0.0495825602968	0.16664865449	0.833351345509	31407	0.166841786863	0.412710542236	0.420447670901	2.16576994434
MN33	East Harlem South	59794	0.475265076763	0.524734923236	0.440311736964	0.185386493628	0.251346288925	0.0992072783222	0.102618991872	0.131501488444	0.589105930361	0.176773589323	29164	22874	57.7247092769	0.886469620079	0.11353037992	0.718938532832	0.24809827752	0.382836408149	0.222042493661	0.345545160444	24934	22874	0.0826181118152	0.00417101147028	0.00693831715729	0.0322852330151	0.0702544373524	0.929745562647	40385	0.272526928315	0.390120094094	0.337352977591	2.39809096013
MN34	East Harlem North	60465	0.451037790457	0.548962209543	0.516877532457	0.0841313156371	0.348399900769	0.0362193004217	0.132489870173	0.157148763748	0.557711072521	0.152650293558	25075	22183	43.9902177343	0.863449651047	0.136550348953	0.66321056665	0.30194292927	0.476400847496	0.22544290673	0.278817112203	24283	22183	0.0864802536754	0.0110365276119	0.0133426677099	0.0493349256681	0.0642834603074	0.935716539692	37064	0.328971508742	0.457613857112	0.213414634146	2.49001358975
MN01	Marble Hill2-Inwood	50358	0.492712180785	0.507287819214	0.752392867072	0.137197664721	0.0771277652011	0.012947297351	0.11781643433	0.125461694269	0.612851979824	0.143869891576	28572	18168	53.8161878027	0.855137897242	0.144862102758	0.814784236019	0.332122413034	0.330306032585	0.264641127257	0.386338617349	19124	18168	0.0499895419368	0.00538590253085	0.00590880568918	0.0224325454926	0.0801409070893	0.91985909291	34173	0.309893775788	0.386211336435	0.303894887777	2.63323572474
MN35	Washington Heights North	71085	0.469198846451	0.530801153548	0.654287121052	0.259056059647	0.0468453260181	0.0285854962369	0.0955897868749	0.119701765492	0.596243933319	0.188464514314	39528	25490	61.8414083954	0.854938271605	0.145061728395	0.811023930953	0.291173009023	0.303413103178	0.239976461357	0.418203216948	27031	25490	0.0570086197329	0.00677000480929	0.00965558062964	0.0189782102031	0.123224794037	0.876775205963	48733	0.259372499128	0.37703404264	0.363593458232	2.62975842551
MN36	Washington Heights South	89551	0.493618161718	0.506381838282	0.720851805117	0.108306998247	0.121193509844	0.0273028776898	0.102667753571	0.106196469051	0.625498319393	0.165637457985	48192	29283	51.2474814739	0.846738047809	0.153261952191	0.762831677082	0.375678721442	0.366765700236	0.260868080456	0.349486049926	30936	29283	0.053432893716	0.00313550555986	0.00885699508663	0.0379169899147	0.0766656421814	0.923334357818	62105	0.364930359874	0.394992351662	0.240077288463	2.89471812775
MN99	park-cemetery-etc-Manhattan	1483	0.819959541464	0.180040458529	0.306136210382	0.165205664193	0.503708698581	0.00404585300065	0.0	0.00741739716785	0.857720836137	0.134861766688	265	0	0.0	0.430188679229	0.569811320733	0.0	0.0	0.0	0.0	0.0	10	0	0.999999999	0.0	0.0	0.0	0.0	0.0	1423	0.43710470836	0.502459592407	0.0604356992266	148.299999852
QN68	Queensbridge-Ravenswood-Long Island City	18539	0.461297804628	0.538702195372	0.438427099628	0.180538324613	0.225416689142	0.132369599223	0.131668374777	0.150385673445	0.585684233238	0.132261718539	9195	7283	44.835919264	0.849048395866	0.150951604133	0.727722092543	0.331456817245	0.470135932994	0.20238912536	0.313332417959	7678	7283	0.0514456889814	0.00781453503516	0.00573065902578	0.0513154467309	0.0800494301798	0.919950569819	11629	0.298477943073	0.48619829736	0.215323759566	2.41456108361
QN70	Astoria	75149	0.492395108385	0.507604891615	0.283130846718	0.513047412474	0.046720515243	0.134519421416	0.0755565609655	0.0775525955102	0.67479274508	0.172098098444	47084	34018	65.7401228761	0.907399541245	0.0926004587545	0.807631254042	0.11097066259	0.240196366629	0.241254629902	0.490475630548	36902	34018	0.0781529456398	0.00512167362202	0.0115982873557	0.0327353530974	0.163295902169	0.83670409783	57271	0.17399731103	0.431125700616	0.394876988354	2.036447889
QN71	Old Astoria	26470	0.509444654325	0.490555345674	0.31567812618	0.399093313185	0.0944465432565	0.158783528523	0.0925953910087	0.098262183604	0.676917264828	0.132225160559	15809	10958	63.5095364117	0.900183439812	0.0998165601872	0.821500273772	0.146012045994	0.274593903997	0.264464318306	0.424347508669	12071	10958	0.0922044569629	0.00447353160467	0.00198823626874	0.0210421671775	0.154225223581	0.845774776418	18796	0.214939348798	0.393541178974	0.391519472228	2.19285891807
QN72	Steinway	49001	0.492112405869	0.507887594131	0.224036244158	0.644456235587	0.0194077671884	0.0912430358564	0.0824268892471	0.0803248913287	0.654170323054	0.183077896369	29287	20793	72.1436300678	0.91187216171	0.08812783829	0.8305198865	0.0779589284855	0.204780454961	0.205165199827	0.560525176742	22399	20793	0.0716996294477	0.00209830796018	0.00549131657663	0.0278583865351	0.317510700716	0.682489299283	37293	0.161612098785	0.439975330491	0.398412570724	2.18764230546
QN99	park-cemetery-etc-Queens	438	0.447488584465	0.552511415512	0.148401826481	0.479452054784	0.136986301367	0.212328767118	0.0981735159795	0.105022831048	0.477168949761	0.319634703189	198	162	73.7499999954	0.878787878743	0.121212121206	0.629629629591	0.0	0.283950617266	0.135802469127	0.580246913544	173	162	0.0635838150252	0.0	0.0	0.0	0.617283950579	0.382716049359	323	0.272445820425	0.41176470587	0.315789473674	2.53179190737
QN31	Hunters Point-Sunnyside-West Maspeth	60575	0.493421378456	0.506578621543	0.349946347503	0.357408171688	0.0180932728023	0.252595955427	0.0945934791581	0.0739744118861	0.683846471316	0.147585637639	36968	26309	71.6482002356	0.926531053884	0.0734689461155	0.851115587821	0.100535938272	0.212170740051	0.229275152989	0.508077083887	28710	26309	0.0836293974225	0.00449320794148	0.010762800418	0.0336816440265	0.191835493557	0.808164506442	46088	0.17844124284	0.445907828502	0.375650928658	2.10989202368
QN50	Elmhurst-Maspeth	25088	0.49485809949	0.50514190051	0.260602678571	0.156489158163	0.00538105867347	0.568797831632	0.102479272959	0.0938695790816	0.629065688775	0.174585459184	13509	8352	67.1584650382	0.945369753497	0.0546302465023	0.845785440612	0.092672413793	0.194204980843	0.31405651341	0.451149425287	8954	8352	0.0672325217779	0.00658923386195	0.013066785794	0.0285905740451	0.420617816091	0.579382183907	18695	0.269109387537	0.448943567799	0.281947044664	2.80187625642
QN63	Woodside	45259	0.501734461654	0.498265538346	0.34320245697	0.240769791644	0.0171899511699	0.373715725049	0.104377029983	0.0972624229435	0.622572306061	0.175788241013	25242	16388	66.4434342201	0.91957848031	0.0804215196894	0.829814498413	0.108371979497	0.199536246034	0.272821576763	0.503234073712	17344	16388	0.0551199261992	0.0036323800738	0.0144142066421	0.0389183579336	0.305650475958	0.694349524042	32839	0.227229818204	0.434818356223	0.337951825573	2.60949031365
QN26	North Corona	50295	0.566517546476	0.433482453524	0.858872651357	0.0132021075654	0.0358087285018	0.0867084203201	0.158842827319	0.108042548961	0.65740133214	0.0757132915797	28213	11533	60.7201075175	0.941941658101	0.0580583418991	0.915113153559	0.267319864736	0.208878869331	0.313101534726	0.461718546778	12554	11533	0.0813286601879	0.0128245977378	0.029074398598	0.10681854389	0.184080464753	0.815919535246	31701	0.449481088924	0.472855745875	0.0776631651998	4.00629281504
QN27	East Elmhurst	23070	0.520199393151	0.479800606849	0.63918508886	0.0325964456003	0.256176853056	0.0555700043346	0.137971391417	0.125097529259	0.606068487213	0.130862592111	12520	6264	66.4830779054	0.905351437699	0.0946485623002	0.874042145592	0.162994891443	0.210089399744	0.255906768837	0.51261174968	6954	6264	0.0992234685072	0.00287604256543	0.0159620362381	0.0747771067011	0.452107279693	0.547892720306	15084	0.279567753911	0.553235216123	0.167197029965	3.31751509922
QN28	Jackson Heights	105188	0.50926911815	0.49073088185	0.542181617675	0.166539909495	0.0197455983572	0.24094953797	0.107654865574	0.111391033198	0.61756093851	0.163393162718	58606	36495	62.6151527606	0.900897519025	0.0991024809746	0.835785724072	0.144786957117	0.243430606932	0.269297163995	0.458884778737	39188	36495	0.0687200163315	0.0116617331836	0.0103092783505	0.0354445238338	0.37501027538	0.62498972462	73742	0.248555775542	0.488310596404	0.263133628055	2.68418903746
QN98	Airport	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
QN25	Corona	54091	0.50884620362	0.49115379638	0.601819156606	0.0947292525559	0.149340925477	0.143277070123	0.148287145736	0.126435081622	0.585291453292	0.139986319351	28068	16253	56.0388851289	0.919231865469	0.0807681345304	0.834245985356	0.266350827539	0.286224081708	0.262105457454	0.43431981788	17398	16253	0.0658121623175	0.014771812852	0.0140246005288	0.0550063225658	0.220574663139	0.77942533686	35077	0.348718533512	0.494540582148	0.15674088434	3.10903552132
QN29	Elmhurst	84904	0.513309149157	0.486690850843	0.449861019504	0.065921511354	0.0112244417224	0.458070291152	0.10997126166	0.107874776218	0.633468387826	0.148685574296	44201	27528	57.9207534147	0.932739078301	0.0672609216986	0.842342342342	0.156676838128	0.284982563208	0.26318657367	0.429344667248	29251	27528	0.0589039690951	0.00420498444497	0.0185634679156	0.0233838159379	0.242262423714	0.757737576286	59360	0.31236522911	0.450033692722	0.237601078167	2.90260162046
QN19	Glendale	31750	0.479559055118	0.520440944882	0.351874015748	0.597511811023	0.00888188976378	0.0295433070866	0.113165354331	0.127433070866	0.572157480315	0.187244094488	15439	11561	70.7451777527	0.930112053889	0.0698879461105	0.764034253092	0.063489317533	0.227315976126	0.212697863506	0.528846985554	12546	11561	0.0785110792284	0.00813008130081	0.00900685477442	0.0222381635581	0.470028544243	0.529971455756	21807	0.160453065529	0.645022240565	0.194524693906	2.53068707157
QN20	Ridgewood	70166	0.492417980218	0.507582019782	0.511116495169	0.385756634267	0.0164894678334	0.0775589316763	0.135592737223	0.128523786449	0.607017643873	0.128865832454	35317	23963	60.7731711388	0.919302318996	0.0806976810035	0.805783916872	0.107123482035	0.275299419939	0.238576138213	0.462922004757	25836	23963	0.072495742375	0.0154822727976	0.0228750580585	0.0382799194922	0.216750824187	0.783249175812	45815	0.254392666157	0.554730983302	0.19087635054	2.7158228828
QN21	Middle Village	39062	0.477548512621	0.522451487379	0.168117351902	0.748297578209	0.00952332189852	0.0675080641032	0.0980748553581	0.104449336951	0.542726946905	0.254748860785	19789	14899	79.7608899926	0.937439991914	0.0625600080853	0.744613732465	0.045842002819	0.189744278139	0.202496811866	0.555876233304	16003	14899	0.0689870649253	0.0103105667687	0.00993563706804	0.0169343248141	0.588965702396	0.411034297604	29125	0.162231759657	0.559622317596	0.278145922747	2.440917328
QN30	Maspeth	27677	0.490840770315	0.509159229685	0.2581927232	0.615493008635	0.00881598439137	0.108176464212	0.115800122846	0.105502764028	0.585829389023	0.192867724103	14696	10629	67.4346128516	0.910860097985	0.0891399020141	0.801580581427	0.0570138300874	0.191833662621	0.243578887948	0.540972810236	11809	10629	0.0999237869421	0.0070285375561	0.00736726225759	0.0174443221272	0.513406717471	0.486593282528	19823	0.185390707764	0.60187660798	0.212732684256	2.34372089084
QN17	Forest Hills	84694	0.453137176187	0.546862823813	0.122960304154	0.585283491156	0.0255626136444	0.243523744303	0.106028762368	0.0773844664321	0.573393628828	0.243193142371	46207	38771	85.0515849475	0.926764343065	0.0732356569351	0.77147868252	0.074359701839	0.183307110985	0.176214180702	0.565113099997	41717	38771	0.0706186926193	0.00378742479085	0.00522568736966	0.0149579308196	0.476902839751	0.523097160249	65663	0.0746843732391	0.378234317652	0.547081309109	2.03020351415
QN18	Rego Park	27500	0.476218181818	0.523781818182	0.169709090909	0.449054545454	0.0248363636364	0.319527272727	0.0991272727272	0.0765090909091	0.592509090909	0.231854545454	15401	12455	71.2230028101	0.909161742743	0.090838257256	0.791087916499	0.0845443596948	0.218627057406	0.244399839422	0.492573263749	12986	12455	0.0408901894347	0.0043893423687	0.00462036038811	0.0198675496689	0.415335206744	0.584664793255	21272	0.0914817600601	0.405650620534	0.502867619406	2.11766517788
QN22	Flushing	69382	0.478625580122	0.521374419878	0.157663370903	0.0953129053645	0.0384970165172	0.667464183794	0.0855120924735	0.0967253754576	0.604349831368	0.2134127007	37245	25643	54.6266037515	0.90463149416	0.0953685058397	0.781694809499	0.177943298366	0.341613695745	0.242834301759	0.393752681043	27764	25643	0.0763938913701	0.00396196513471	0.0100129664313	0.028742256159	0.278126584253	0.721873415747	52182	0.260013031313	0.460791077383	0.279195891303	2.49899149978
QN23	College Point	24199	0.50750030993	0.49249969007	0.362866234142	0.324021653787	0.022562915823	0.268027604446	0.120418199099	0.119219802471	0.562791850903	0.197570147527	12822	7749	74.0147115756	0.900483543908	0.099516456091	0.842560330364	0.101561491805	0.161698283649	0.259775454897	0.536069170215	8405	7749	0.0780487804877	0.00261748958953	0.00309339678762	0.019750148721	0.46780229707	0.532197702929	16809	0.215955737997	0.546017014694	0.238027247308	2.87911957168
QN47	Ft. Totten-Bay Terrace-Clearview	22943	0.464978424792	0.535021575208	0.0933618097023	0.637187813276	0.00640718301878	0.250272414244	0.0805474436647	0.0977640238852	0.510831190341	0.310857342109	11800	10253	85.446210865	0.895593220338	0.104406779661	0.695601287427	0.038622842095	0.167365649078	0.193406807763	0.577294450404	10863	10253	0.0561539169658	0.00322194605541	0.00377427966491	0.00902144895516	0.688676484931	0.311323515068	17587	0.0893273440609	0.462614431114	0.448058224825	2.11203166713
QN49	Whitestone	32331	0.478859299125	0.521140700875	0.145402245523	0.680956357675	0.00519625127586	0.15412452445	0.119451919211	0.114750549009	0.522656274164	0.243141257616	16413	11544	93.5278066527	0.897093767135	0.102906232864	0.795651420651	0.0280665280665	0.136521136521	0.172817047817	0.603343728343	12339	11544	0.0644298565523	0.002026096118	0.00607828835399	0.000648350757759	0.697331947331	0.302668052668	23113	0.122571712889	0.53134599576	0.346082291351	2.62022854364
QN51	Murray Hill	51509	0.481935195791	0.518064804209	0.15076976839	0.271447708167	0.0148323593935	0.541711157273	0.101555068046	0.0850919256829	0.594265079889	0.219087926382	27352	17877	73.902360575	0.91331529687	0.0866847031295	0.818258096996	0.110253398221	0.204228897466	0.254461039324	0.488672596073	18976	17877	0.0579152613828	0.00200252951096	0.00674536256323	0.0189186340641	0.449348324663	0.550651675337	38638	0.200450333868	0.46754490398	0.332004762151	2.71442875211
QN52	East Flushing	27943	0.477149912321	0.522850087678	0.154528862327	0.212969258848	0.0152453208317	0.584547113767	0.100740793759	0.0876784883513	0.605768886662	0.205811831228	14326	8870	71.4563134159	0.894248220019	0.10575177998	0.801014656143	0.125704622322	0.225704622322	0.222435174746	0.513416009019	9406	8870	0.0569849032532	0.00255156283223	0.0043589198384	0.0210503933659	0.502367531003	0.497632468996	20623	0.216942248945	0.468360568297	0.314697182757	2.97076334254
QN62	Queensboro Hill	20989	0.489970937157	0.510029062842	0.146362380294	0.169660298251	0.0151984372767	0.635904521416	0.122540378293	0.117585401877	0.587688789366	0.172185430463	10513	6384	67.3789943608	0.905260154094	0.094739845905	0.844141604009	0.0864661654134	0.1953320802	0.268796992481	0.492011278195	6792	6384	0.060070671378	0.00647820965841	0.0287102473498	0.0206124852768	0.60354010025	0.396459899749	14540	0.236451169188	0.468775790921	0.29477303989	3.0902532391
QN06	Jamaica Estates-Holliswood	25067	0.445765348865	0.554234651135	0.152790521403	0.239438305342	0.257549766625	0.301950771931	0.0921530298799	0.106793792636	0.5602585072	0.240794670284	13435	9489	86.664032037	0.929512467435	0.0704875325641	0.82284750764	0.0662872800084	0.154916218779	0.209084202761	0.548319106333	9932	9489	0.0446033024567	0.0449053564236	0.0593032621828	0.0872935964558	0.571398461376	0.428601538623	18440	0.12125813449	0.421312364425	0.457429501084	2.52386226339
QN35	Briarwood-Jamaica Hills	38449	0.498270436162	0.501729563838	0.256963770189	0.211240864522	0.115971806809	0.357434523655	0.107831152956	0.100912897605	0.613071861427	0.178184088013	21240	13557	71.3255144943	0.885075329566	0.114924670433	0.855277716308	0.08888397138	0.189053625433	0.244228074058	0.54643357675	14401	13557	0.0586070411777	0.066800916603	0.125338518158	0.113672661621	0.415947481006	0.584052518993	27709	0.170522212999	0.422642462738	0.406835324263	2.66988403583
QN37	Kew Gardens Hills	36683	0.480440531036	0.519559468964	0.124962516697	0.530381920781	0.0839898590628	0.230815364065	0.149442521059	0.114494452471	0.548155821498	0.187907204972	17735	13265	73.4666415378	0.899295179024	0.100704820975	0.793290614398	0.093102148511	0.211609498681	0.220203543159	0.531172257821	14374	13265	0.0771531932656	0.00619173507722	0.0107833588423	0.0347154584667	0.515567282322	0.484432717678	24106	0.107856965071	0.445698166431	0.446444868497	2.55203840267
QN38	Pomonok-Flushing Heights-Hillcrest	33532	0.473189788858	0.526810211141	0.19980913754	0.339407133484	0.107002266492	0.321722533699	0.10974591435	0.157580818323	0.539991649767	0.192681617559	16177	11797	64.8300415359	0.868269765716	0.131730234283	0.736627956259	0.147749427821	0.291938628465	0.200220395016	0.476646605069	12383	11797	0.047322942744	0.00298796737462	0.016231930873	0.0295566502463	0.448588624226	0.551411375773	21744	0.161883738043	0.510071743929	0.328044518028	2.70790600016
QN41	Fresh Meadows-Utopia	18177	0.473400451119	0.52659954888	0.131704901799	0.301204819277	0.037850030258	0.502118061286	0.125818341861	0.112504813776	0.572041591021	0.189635253342	9101	6582	79.6927225766	0.904515987253	0.0954840127457	0.775448192038	0.0650258280157	0.17806137952	0.23290793072	0.526587663323	6946	6582	0.0524042614454	0.00115174200979	0.00331125827814	0.0299452922545	0.411121239744	0.588878760254	12557	0.101377717608	0.427968463805	0.470653818587	2.61690181399
QN53	Woodhaven	59550	0.491418975651	0.508581024349	0.526599496222	0.16362720403	0.0591435768262	0.221175482788	0.145843828715	0.139899244332	0.584399664148	0.129857262804	31079	17140	71.60210035	0.868464236301	0.131535763699	0.861726954492	0.190431738623	0.207001166861	0.238156359393	0.518553092182	18764	17140	0.0865487102963	0.0277126412279	0.0309102536772	0.0229695160946	0.485005834305	0.514994165694	37628	0.238067396619	0.548315084511	0.213617518869	3.173630356
QN54	Richmond Hill	65199	0.495299007653	0.504700992346	0.349468550131	0.103084403135	0.0931302627341	0.298271445881	0.123759566865	0.150953235479	0.592171659074	0.133115538582	34091	17535	70.1752209866	0.897920272212	0.102079727787	0.894325634445	0.165611633875	0.196065012831	0.235471913316	0.540690048474	18828	17535	0.0686743148502	0.00823241980029	0.0131187592947	0.0210856171659	0.48377530653	0.51622469347	41963	0.268546100136	0.521244906227	0.210208993637	3.46287444232
QN60	Kew Gardens	22878	0.49130168721	0.508698312789	0.279919573389	0.475434915639	0.0738700935396	0.149357461316	0.0973424250371	0.0911355887752	0.604117492788	0.2074044934	13253	9997	75.5949284785	0.912774466158	0.0872255338413	0.802440732219	0.110233069921	0.1755526658	0.211263379013	0.580874262278	10993	9997	0.0906031110706	0.00836896206676	0.0192849995451	0.0422086782498	0.355806742022	0.644193257977	17087	0.118745244923	0.41745186399	0.463802891087	2.08114254525
QN55	South Ozone Park	80046	0.485883117208	0.514116882792	0.220885490843	0.065175024361	0.234677560403	0.245159033556	0.112060565175	0.141993353822	0.60117932189	0.144766759113	42184	22031	72.6098452181	0.895695050256	0.104304949744	0.879079478916	0.145612999864	0.191775225818	0.23943534111	0.529118060914	23370	22031	0.0572956782199	0.0113821138211	0.0114249037227	0.0103551561831	0.633970314556	0.366029685443	52757	0.260799514756	0.568398506359	0.170801978884	3.42516046213
QN56	Ozone Park	22136	0.485453559812	0.514546440188	0.418232743043	0.288670039754	0.0545717383448	0.211420310806	0.129517528009	0.132679797615	0.589537405132	0.148265269245	11265	6837	74.1498464238	0.894274300931	0.105725699068	0.832675149918	0.166886061138	0.186777826532	0.194383501535	0.590171127687	7474	6837	0.0852287931495	0.0210061546695	0.022477923468	0.019266791544	0.572180781043	0.427819218955	14481	0.198397900697	0.609212070989	0.192390028313	2.96173401123
QN57	Lindenwood-Howard Beach	28769	0.452570475164	0.547429524836	0.208905419027	0.734540651395	0.014946643957	0.0198825124266	0.107720115402	0.097570301366	0.505370363933	0.289339219298	14133	11261	80.8103187993	0.916578221184	0.0834217788155	0.726312050439	0.0647367018914	0.167835893793	0.219341088713	0.546576680579	11673	11261	0.0352951255033	0.00890944915616	0.013792512636	0.0167052171678	0.73101855963	0.268981440369	21471	0.173303525686	0.596758418331	0.229938055982	2.46457637282
QN42	Oakland Gardens	28097	0.486991493754	0.513008506246	0.0753461223618	0.447129586788	0.0164786276115	0.434138876036	0.119977221767	0.100188632238	0.558351425419	0.221482720575	14311	11235	83.909212283	0.938997973586	0.0610020264132	0.792701379617	0.0580329327992	0.170805518469	0.164842011571	0.605607476635	11701	11235	0.0398256559268	0.00282027177164	0.0123066404581	0.0346124262883	0.725233644859	0.27476635514	20624	0.081167571761	0.468483320403	0.450349107835	2.4012477566
QN45	Douglas Manor-Douglaston-Little Neck	25619	0.49498419142	0.505015808579	0.109762285803	0.493735118467	0.0264647332058	0.366251610133	0.0923923650415	0.121628478863	0.529411764706	0.256567391389	13695	9677	97.418363129	0.93187294633	0.0681270536692	0.771106747958	0.0385450036168	0.14012607213	0.157280148806	0.586855430401	10072	9677	0.0392176330421	0.000694996028593	0.00367355043685	0.00754567116759	0.782163893768	0.217836106231	18952	0.0823132123258	0.389932460954	0.52775432672	2.54358617951
QN46	Bayside-Bayside Hills	45522	0.477000131804	0.522999868195	0.1336935987	0.469553183076	0.0244277492202	0.338078291815	0.0933614516058	0.119656429858	0.567264179957	0.219717938579	24197	16043	88.358629932	0.908046452039	0.0919535479605	0.815745184815	0.0466246961291	0.149784952939	0.189428411145	0.598641151904	16964	16043	0.0542914406979	0.00359585003537	0.00524640414996	0.0101980664937	0.675621766502	0.324378233497	33296	0.129745314752	0.458763815473	0.411490869774	2.68344730016
QN48	Auburndale	20684	0.485737768323	0.514262231676	0.132711274415	0.421340166312	0.00792883388126	0.416022046026	0.105685554051	0.107861148714	0.553664668342	0.232788628892	10228	7182	83.0827067668	0.915526007039	0.0844739929604	0.789055973265	0.0463659147869	0.164578111946	0.17947646895	0.604984683931	7562	7182	0.0502512562813	0.0014546416292	0.0	0.00819888918275	0.665970481759	0.33402951824	14999	0.155143676245	0.466231082072	0.378625241683	2.73525522348
QN01	South Jamaica	36864	0.457899305555	0.542100694444	0.169270833333	0.00645616319444	0.675374348958	0.0629340277778	0.138427734375	0.166937934028	0.538302951389	0.156331380208	18164	11627	59.4852498494	0.84254569478	0.157454305219	0.760901350305	0.284338178378	0.309710157392	0.235400361228	0.433989851208	13399	11627	0.132248675274	0.0167922979327	0.035823568923	0.0527651317262	0.446288810527	0.553711189472	22828	0.247941124934	0.580734186087	0.171324688978	2.75125009329
QN02	Springfield Gardens North	26959	0.418969546348	0.581030453652	0.0724062465225	0.0137616380429	0.892503431136	0.0168403872547	0.116807003227	0.141288623465	0.527727289588	0.21417708372	14059	9939	63.6336653586	0.865068639305	0.134931360694	0.784686588187	0.117516852802	0.205654492403	0.28473689506	0.498641714458	10512	9939	0.05450913242	0.0	0.00903729071536	0.00922754946727	0.309286648556	0.690713351443	18336	0.15565008726	0.648996509598	0.195353403141	2.56459284627
QN07	Hollis	21520	0.449581784386	0.550418215613	0.122072490706	0.0335037174721	0.625836431226	0.128531598513	0.100046468401	0.134897769517	0.589451672862	0.175604089219	12288	6273	75.3746213932	0.863118489583	0.136881510417	0.857803283914	0.161804559222	0.186673043201	0.234178224135	0.54248366013	6843	6273	0.0832967996492	0.014175069414	0.0378488966827	0.0407715914072	0.574685158615	0.425314841383	14430	0.190228690229	0.585031185031	0.22474012474	3.1448195236
QN08	St. Albans	51098	0.457669576109	0.542330423891	0.0622529257505	0.0136404555951	0.881678343575	0.0148733805628	0.119241457591	0.138674703511	0.555442483072	0.186641355826	28335	15308	81.659099817	0.877924827951	0.122075172049	0.843872484975	0.137248497518	0.151358766658	0.207603867259	0.600796968905	16666	15308	0.0814832593303	0.0297011880475	0.0538821552862	0.0689427577103	0.744969950352	0.255030049647	34170	0.137781679836	0.633538191396	0.228680128768	3.0660026401
QN61	Jamaica	50922	0.492969639841	0.507030360159	0.372314520247	0.0276894073289	0.203134205255	0.30208947017	0.138977259338	0.124150661796	0.592788971368	0.144083107498	26429	15700	53.2982484076	0.858034734572	0.141965265428	0.844585987261	0.226942675159	0.311337579618	0.288025477707	0.381082802548	16704	15700	0.0601053639846	0.0766882183908	0.118474616858	0.118055555555	0.283694267516	0.716305732484	34111	0.339890357949	0.48116443376	0.178945208291	3.04849137931
QN76	Baisley Park	34293	0.4674131747	0.532586825299	0.10938092322	0.00580293354329	0.776776601639	0.0446446796722	0.126119033039	0.162861225323	0.55451549879	0.156504242848	17905	10364	72.4095426476	0.862049706785	0.137950293214	0.831242763411	0.199054419143	0.18979158626	0.219992280972	0.549112311848	11643	10364	0.109851412866	0.00807352057029	0.0169200377909	0.0201838014257	0.617136240833	0.382863759166	21697	0.187721804858	0.640872009955	0.171406185187	2.94537490337
QN03	Springfield Gardens South-Brookville	19901	0.463343550575	0.536656449424	0.079895482639	0.0192955127883	0.863524446007	0.0148233757098	0.136023315411	0.136827295111	0.583237023265	0.143912366213	10255	5553	86.815685215	0.895368113115	0.104631886884	0.878444084277	0.127678732217	0.103907797587	0.177921844048	0.687736358724	6040	5553	0.0806291390727	0.0	0.000496688741721	0.00894039735098	0.680713128038	0.319286871961	12606	0.137870855148	0.623036649214	0.239092495637	3.29486754966
QN05	Rosedale	28201	0.432927910358	0.567072089642	0.0595014361193	0.0415588099713	0.84280699266	0.0394666855785	0.148398992943	0.15382433247	0.556930605297	0.140846069288	15381	7896	95.3628419452	0.922696833755	0.077303166244	0.920466058763	0.121073961499	0.0752279635257	0.196681864235	0.671985815602	8177	7896	0.0343646814235	0.00317965023847	0.0089274795157	0.00501406383759	0.689969604862	0.310030395136	17555	0.115408715466	0.584448874964	0.30014240957	3.44881986058
